node_index,node_id,node_type,node_name,node_source,node_classification
12557,85459,gene_protein,CEP295,NCBI,Gene
12558,57704,gene_protein,GBA2,NCBI,Gene
12560,10746,gene_protein,MAP3K2,NCBI,Gene
12561,57795,gene_protein,BRINP2,NCBI,Gene
12562,83473,gene_protein,KATNAL2,NCBI,Gene
12563,79939,gene_protein,SLC35E1,NCBI,Gene
12564,51101,gene_protein,ZC2HC1A,NCBI,Gene
12565,124995,gene_protein,MRPL10,NCBI,Gene
12567,401152,gene_protein,C4orf3,NCBI,Gene
12568,84256,gene_protein,FLYWCH1,NCBI,Gene
12569,56181,gene_protein,MTFR1L,NCBI,Gene
12570,56937,gene_protein,PMEPA1,NCBI,Gene
12571,57554,gene_protein,LRRC7,NCBI,Gene
12572,24,gene_protein,ABCA4,NCBI,Gene
12573,1299,gene_protein,COL9A3,NCBI,Gene
12574,84759,gene_protein,PCGF1,NCBI,Gene
12576,869,gene_protein,CBLN1,NCBI,Gene
12578,60560,gene_protein,NAA35,NCBI,Gene
12581,51622,gene_protein,CCZ1,NCBI,Gene
12582,30848,gene_protein,CTAG2,NCBI,Gene
12583,128439,gene_protein,SNHG11,NCBI,Gene
12584,51451,gene_protein,LCMT1,NCBI,Gene
12585,57538,gene_protein,ALPK3,NCBI,Gene
12586,126,gene_protein,ADH1C,NCBI,Gene
12587,90956,gene_protein,ADCK2,NCBI,Gene
12588,126792,gene_protein,B3GALT6,NCBI,Gene
12589,166863,gene_protein,RBM46,NCBI,Gene
12590,165829,gene_protein,GPR156,NCBI,Gene
12591,81573,gene_protein,ANKRD13C,NCBI,Gene
12593,202151,gene_protein,RANBP3L,NCBI,Gene
12594,25974,gene_protein,MMACHC,NCBI,Gene
12595,54989,gene_protein,ZNF770,NCBI,Gene
12596,3645,gene_protein,INSRR,NCBI,Gene
12598,80012,gene_protein,PHC3,NCBI,Gene
12599,123263,gene_protein,MTFMT,NCBI,Gene
12600,56141,gene_protein,PCDHA7,NCBI,Gene
12601,9162,gene_protein,DGKI,NCBI,Gene
12602,91775,gene_protein,NXPE3,NCBI,Gene
12603,55593,gene_protein,OTUD5,NCBI,Gene
12605,282808,gene_protein,RAB40AL,NCBI,Gene
12606,150962,gene_protein,PUS10,NCBI,Gene
12607,203068,gene_protein,TUBB,NCBI,Gene
12608,254122,gene_protein,SNX32,NCBI,Gene
12609,139422,gene_protein,MAGEB10,NCBI,Gene
12610,55359,gene_protein,STYK1,NCBI,Gene
12613,3346,gene_protein,HTN1,NCBI,Gene
12614,9138,gene_protein,ARHGEF1,NCBI,Gene
12616,203259,gene_protein,FAM219A,NCBI,Gene
12617,51703,gene_protein,ACSL5,NCBI,Gene
12620,6447,gene_protein,SCG5,NCBI,Gene
12621,80818,gene_protein,ZNF436,NCBI,Gene
12622,80255,gene_protein,SLC35F5,NCBI,Gene
12623,56062,gene_protein,KLHL4,NCBI,Gene
12624,55974,gene_protein,SLC50A1,NCBI,Gene
12625,23139,gene_protein,MAST2,NCBI,Gene
12626,282974,gene_protein,STK32C,NCBI,Gene
12627,63970,gene_protein,TP53AIP1,NCBI,Gene
12628,54741,gene_protein,LEPROT,NCBI,Gene
12629,57817,gene_protein,HAMP,NCBI,Gene
12630,113130,gene_protein,CDCA5,NCBI,Gene
12631,283458,gene_protein,NME2P1,NCBI,Gene
12632,51206,gene_protein,GP6,NCBI,Gene
12633,51455,gene_protein,REV1,NCBI,Gene
12634,440295,gene_protein,GOLGA6L9,NCBI,Gene
12635,64342,gene_protein,HS1BP3,NCBI,Gene
12636,4826,gene_protein,NNAT,NCBI,Gene
12637,22996,gene_protein,TTC39A,NCBI,Gene
12638,163033,gene_protein,ZNF579,NCBI,Gene
12639,84124,gene_protein,ZNF394,NCBI,Gene
12640,26273,gene_protein,FBXO3,NCBI,Gene
12641,26034,gene_protein,IPCEF1,NCBI,Gene
12642,91614,gene_protein,DEPDC7,NCBI,Gene
12643,23768,gene_protein,FLRT2,NCBI,Gene
12644,57549,gene_protein,IGSF9,NCBI,Gene
12646,23259,gene_protein,DDHD2,NCBI,Gene
12647,54848,gene_protein,ARHGEF38,NCBI,Gene
12648,651,gene_protein,BMP3,NCBI,Gene
12649,57827,gene_protein,C6orf47,NCBI,Gene
12650,22854,gene_protein,NTNG1,NCBI,Gene
12651,6263,gene_protein,RYR3,NCBI,Gene
12652,57595,gene_protein,PDZD4,NCBI,Gene
12654,11138,gene_protein,TBC1D8,NCBI,Gene
12655,55841,gene_protein,WWC3,NCBI,Gene
12657,50507,gene_protein,NOX4,NCBI,Gene
12658,162681,gene_protein,C18orf54,NCBI,Gene
12659,10217,gene_protein,CTDSPL,NCBI,Gene
12660,25914,gene_protein,RTTN,NCBI,Gene
12662,140689,gene_protein,CBLN4,NCBI,Gene
12663,6556,gene_protein,SLC11A1,NCBI,Gene
12664,5961,gene_protein,PRPH2,NCBI,Gene
12665,56986,gene_protein,DTWD1,NCBI,Gene
12667,26140,gene_protein,TTLL3,NCBI,Gene
12668,79710,gene_protein,MORC4,NCBI,Gene
12669,27113,gene_protein,BBC3,NCBI,Gene
12671,27146,gene_protein,FAM184B,NCBI,Gene
12672,387263,gene_protein,C6orf120,NCBI,Gene
12673,137735,gene_protein,ABRA,NCBI,Gene
12674,9364,gene_protein,RAB28,NCBI,Gene
12676,51154,gene_protein,MRTO4,NCBI,Gene
12677,313,gene_protein,AOAH,NCBI,Gene
12678,59284,gene_protein,CACNG7,NCBI,Gene
12680,23213,gene_protein,SULF1,NCBI,Gene
12681,55151,gene_protein,TMEM38B,NCBI,Gene
12682,9120,gene_protein,SLC16A6,NCBI,Gene
12684,6707,gene_protein,SPRR3,NCBI,Gene
12685,200186,gene_protein,CRTC2,NCBI,Gene
12686,84942,gene_protein,WDR73,NCBI,Gene
12688,8433,gene_protein,UTF1,NCBI,Gene
12689,148870,gene_protein,CCDC27,NCBI,Gene
12690,10501,gene_protein,SEMA6B,NCBI,Gene
12691,2918,gene_protein,GRM8,NCBI,Gene
12692,4494,gene_protein,MT1F,NCBI,Gene
12693,6487,gene_protein,ST3GAL3,NCBI,Gene
12695,23096,gene_protein,IQSEC2,NCBI,Gene
12697,219409,gene_protein,GSX1,NCBI,Gene
12699,341640,gene_protein,FREM2,NCBI,Gene
12700,55888,gene_protein,ZKSCAN7,NCBI,Gene
12701,142685,gene_protein,ASB15,NCBI,Gene
12703,80003,gene_protein,PCNX2,NCBI,Gene
12704,130576,gene_protein,LYPD6B,NCBI,Gene
12705,53632,gene_protein,PRKAG3,NCBI,Gene
12707,23284,gene_protein,ADGRL3,NCBI,Gene
12708,8634,gene_protein,RTCA,NCBI,Gene
12713,6580,gene_protein,SLC22A1,NCBI,Gene
12714,57711,gene_protein,ZNF529,NCBI,Gene
12716,25841,gene_protein,ABTB2,NCBI,Gene
12717,1427,gene_protein,CRYGS,NCBI,Gene
12719,26263,gene_protein,FBXO22,NCBI,Gene
12720,2849,gene_protein,GPR26,NCBI,Gene
12721,80025,gene_protein,PANK2,NCBI,Gene
12722,3803,gene_protein,KIR2DL2,NCBI,Gene
12723,152185,gene_protein,SPICE1,NCBI,Gene
12724,2913,gene_protein,GRM3,NCBI,Gene
12725,83401,gene_protein,ELOVL3,NCBI,Gene
12726,79691,gene_protein,QTRT2,NCBI,Gene
12729,1581,gene_protein,CYP7A1,NCBI,Gene
12731,56911,gene_protein,MAP3K7CL,NCBI,Gene
12733,4072,gene_protein,EPCAM,NCBI,Gene
12734,10650,gene_protein,PRELID3A,NCBI,Gene
12735,9488,gene_protein,PIGB,NCBI,Gene
12737,79780,gene_protein,CCDC82,NCBI,Gene
12741,23642,gene_protein,SNHG1,NCBI,Gene
12742,339302,gene_protein,CPLX4,NCBI,Gene
12743,283471,gene_protein,TMPRSS12,NCBI,Gene
12744,55915,gene_protein,LANCL2,NCBI,Gene
12745,166793,gene_protein,ZBTB49,NCBI,Gene
12746,55778,gene_protein,ZNF839,NCBI,Gene
12747,92565,gene_protein,FANK1,NCBI,Gene
12749,161424,gene_protein,NOP9,NCBI,Gene
12752,2543,gene_protein,GAGE1,NCBI,Gene
12753,9684,gene_protein,LRRC14,NCBI,Gene
12754,283514,gene_protein,SIAH3,NCBI,Gene
12755,92162,gene_protein,TMEM88,NCBI,Gene
12756,28992,gene_protein,MACROD1,NCBI,Gene
12757,51020,gene_protein,HDDC2,NCBI,Gene
12758,50862,gene_protein,RNF141,NCBI,Gene
12759,57128,gene_protein,LYRM4,NCBI,Gene
12761,282991,gene_protein,BLOC1S2,NCBI,Gene
12762,149603,gene_protein,RNF187,NCBI,Gene
12763,64167,gene_protein,ERAP2,NCBI,Gene
12765,57696,gene_protein,DDX55,NCBI,Gene
12766,5222,gene_protein,PGA5,NCBI,Gene
12767,84735,gene_protein,CNDP1,NCBI,Gene
12768,6988,gene_protein,TCTA,NCBI,Gene
12769,1545,gene_protein,CYP1B1,NCBI,Gene
12770,134860,gene_protein,TAAR9,NCBI,Gene
12771,57455,gene_protein,REXO1,NCBI,Gene
12772,391123,gene_protein,VSIG8,NCBI,Gene
12774,3483,gene_protein,IGFALS,NCBI,Gene
12775,55213,gene_protein,RCBTB1,NCBI,Gene
12776,163259,gene_protein,DENND2C,NCBI,Gene
12778,27166,gene_protein,PRELID1,NCBI,Gene
12779,57685,gene_protein,CACHD1,NCBI,Gene
12780,112398,gene_protein,EGLN2,NCBI,Gene
12781,80832,gene_protein,APOL4,NCBI,Gene
12782,54857,gene_protein,GDPD2,NCBI,Gene
12783,57526,gene_protein,PCDH19,NCBI,Gene
12785,5613,gene_protein,PRKX,NCBI,Gene
12786,84103,gene_protein,C4orf17,NCBI,Gene
12787,50808,gene_protein,AK3,NCBI,Gene
12788,124930,gene_protein,ANKRD13B,NCBI,Gene
12789,151473,gene_protein,SLC16A14,NCBI,Gene
12790,84215,gene_protein,ZNF541,NCBI,Gene
12791,53345,gene_protein,TM6SF2,NCBI,Gene
12792,57167,gene_protein,SALL4,NCBI,Gene
12794,54905,gene_protein,CYP2W1,NCBI,Gene
12795,389840,gene_protein,MAP3K15,NCBI,Gene
12796,56910,gene_protein,STARD7,NCBI,Gene
12797,89870,gene_protein,TRIM15,NCBI,Gene
12798,57134,gene_protein,MAN1C1,NCBI,Gene
12800,80117,gene_protein,ARL14,NCBI,Gene
12801,7103,gene_protein,TSPAN8,NCBI,Gene
12802,8804,gene_protein,CREG1,NCBI,Gene
12803,126626,gene_protein,GABPB2,NCBI,Gene
12804,118924,gene_protein,FRA10AC1,NCBI,Gene
12807,79176,gene_protein,FBXL15,NCBI,Gene
12808,430,gene_protein,ASCL2,NCBI,Gene
12809,51339,gene_protein,DACT1,NCBI,Gene
12810,137075,gene_protein,CLDN23,NCBI,Gene
12811,23116,gene_protein,TOGARAM1,NCBI,Gene
12812,81876,gene_protein,RAB1B,NCBI,Gene
12813,3451,gene_protein,IFNA17,NCBI,Gene
12814,93109,gene_protein,TMEM44,NCBI,Gene
12815,6913,gene_protein,TBX15,NCBI,Gene
12818,7504,gene_protein,XK,NCBI,Gene
12819,22993,gene_protein,HMGXB3,NCBI,Gene
12820,1768,gene_protein,DNAH6,NCBI,Gene
12821,26095,gene_protein,PTPN20,NCBI,Gene
12822,347365,gene_protein,ITIH6,NCBI,Gene
12824,64332,gene_protein,NFKBIZ,NCBI,Gene
12825,10347,gene_protein,ABCA7,NCBI,Gene
12826,203427,gene_protein,SLC25A43,NCBI,Gene
12828,64943,gene_protein,NT5DC2,NCBI,Gene
12830,56605,gene_protein,ERO1B,NCBI,Gene
12831,92689,gene_protein,FAM114A1,NCBI,Gene
12832,124093,gene_protein,CCDC78,NCBI,Gene
12833,171484,gene_protein,FAM9C,NCBI,Gene
12834,27240,gene_protein,SIT1,NCBI,Gene
12835,148753,gene_protein,FAM163A,NCBI,Gene
12836,55190,gene_protein,NUDT11,NCBI,Gene
12837,54538,gene_protein,ROBO4,NCBI,Gene
12839,11279,gene_protein,KLF8,NCBI,Gene
12840,8637,gene_protein,EIF4EBP3,NCBI,Gene
12841,133418,gene_protein,EMB,NCBI,Gene
12843,146862,gene_protein,UNC45B,NCBI,Gene
12844,2914,gene_protein,GRM4,NCBI,Gene
12845,284390,gene_protein,ZNF763,NCBI,Gene
12846,84968,gene_protein,PNMA6A,NCBI,Gene
12847,83992,gene_protein,CTTNBP2,NCBI,Gene
12848,57047,gene_protein,PLSCR2,NCBI,Gene
12849,159686,gene_protein,CFAP58,NCBI,Gene
12850,57338,gene_protein,JPH3,NCBI,Gene
12851,168090,gene_protein,C6orf118,NCBI,Gene
12853,22881,gene_protein,ANKRD6,NCBI,Gene
12854,84675,gene_protein,TRIM55,NCBI,Gene
12855,116254,gene_protein,GINM1,NCBI,Gene
12856,8811,gene_protein,GALR2,NCBI,Gene
12857,117579,gene_protein,RLN3,NCBI,Gene
12859,283933,gene_protein,ZNF843,NCBI,Gene
12860,4636,gene_protein,MYL5,NCBI,Gene
12861,91869,gene_protein,RFT1,NCBI,Gene
12862,55071,gene_protein,C9orf40,NCBI,Gene
12863,3805,gene_protein,KIR2DL4,NCBI,Gene
12864,27290,gene_protein,SPINK4,NCBI,Gene
12865,339665,gene_protein,SLC35E4,NCBI,Gene
12866,89778,gene_protein,SERPINB11,NCBI,Gene
12867,196483,gene_protein,EEF2KMT,NCBI,Gene
12868,5146,gene_protein,PDE6C,NCBI,Gene
12869,11154,gene_protein,AP4S1,NCBI,Gene
12870,5178,gene_protein,PEG3,NCBI,Gene
12871,10235,gene_protein,RASGRP2,NCBI,Gene
12872,284695,gene_protein,ZNF326,NCBI,Gene
12873,79803,gene_protein,HPS6,NCBI,Gene
12875,222894,gene_protein,FERD3L,NCBI,Gene
12876,5122,gene_protein,PCSK1,NCBI,Gene
12877,9750,gene_protein,RIPOR2,NCBI,Gene
12878,79585,gene_protein,CORO7,NCBI,Gene
12879,84171,gene_protein,LOXL4,NCBI,Gene
12880,23483,gene_protein,TGDS,NCBI,Gene
12881,26191,gene_protein,PTPN22,NCBI,Gene
12883,9645,gene_protein,MICAL2,NCBI,Gene
12884,283349,gene_protein,RASSF3,NCBI,Gene
12885,11251,gene_protein,PTGDR2,NCBI,Gene
12886,26952,gene_protein,SMR3A,NCBI,Gene
12887,148254,gene_protein,ZNF555,NCBI,Gene
12888,7399,gene_protein,USH2A,NCBI,Gene
12889,9130,gene_protein,FAM50A,NCBI,Gene
12891,90411,gene_protein,MCFD2,NCBI,Gene
12892,55870,gene_protein,ASH1L,NCBI,Gene
12893,1215,gene_protein,CMA1,NCBI,Gene
12895,22869,gene_protein,ZNF510,NCBI,Gene
12896,56890,gene_protein,MDM1,NCBI,Gene
12897,1179,gene_protein,CLCA1,NCBI,Gene
12898,221061,gene_protein,FAM171A1,NCBI,Gene
12899,79646,gene_protein,PANK3,NCBI,Gene
12900,51365,gene_protein,PLA1A,NCBI,Gene
12901,79081,gene_protein,LBHD1,NCBI,Gene
12902,113263,gene_protein,GLCCI1,NCBI,Gene
12904,22818,gene_protein,COPZ1,NCBI,Gene
12905,9034,gene_protein,CCRL2,NCBI,Gene
12906,55667,gene_protein,DENND4C,NCBI,Gene
12907,121260,gene_protein,SLC15A4,NCBI,Gene
12908,339324,gene_protein,ZNF260,NCBI,Gene
12910,84154,gene_protein,RPF2,NCBI,Gene
12911,4585,gene_protein,MUC4,NCBI,Gene
12912,256126,gene_protein,SYCE2,NCBI,Gene
12913,197320,gene_protein,ZNF778,NCBI,Gene
12914,8534,gene_protein,CHST1,NCBI,Gene
12915,51088,gene_protein,KLHL5,NCBI,Gene
12916,338785,gene_protein,KRT79,NCBI,Gene
12917,57104,gene_protein,PNPLA2,NCBI,Gene
12918,146956,gene_protein,EME1,NCBI,Gene
12919,6043,gene_protein,SNORA63,NCBI,Gene
12920,57348,gene_protein,TTYH1,NCBI,Gene
12922,154141,gene_protein,MBOAT1,NCBI,Gene
12923,4983,gene_protein,OPHN1,NCBI,Gene
12925,51360,gene_protein,MBTPS2,NCBI,Gene
12926,53373,gene_protein,TPCN1,NCBI,Gene
12927,26278,gene_protein,SACS,NCBI,Gene
12929,140460,gene_protein,ASB7,NCBI,Gene
12931,84251,gene_protein,SGIP1,NCBI,Gene
12932,23231,gene_protein,SEL1L3,NCBI,Gene
12934,79589,gene_protein,RNF128,NCBI,Gene
12935,7120,gene_protein,TMSB4XP6,NCBI,Gene
12936,54894,gene_protein,RNF43,NCBI,Gene
12937,6870,gene_protein,TACR3,NCBI,Gene
12938,117157,gene_protein,SH2D1B,NCBI,Gene
12939,81579,gene_protein,PLA2G12A,NCBI,Gene
12940,84950,gene_protein,PRPF38A,NCBI,Gene
12941,201292,gene_protein,TRIM65,NCBI,Gene
12943,128153,gene_protein,SPATA17,NCBI,Gene
12944,124872,gene_protein,B4GALNT2,NCBI,Gene
12945,285203,gene_protein,EOGT,NCBI,Gene
12946,3236,gene_protein,HOXD10,NCBI,Gene
12947,60487,gene_protein,TRMT11,NCBI,Gene
12948,246176,gene_protein,GAS2L2,NCBI,Gene
12949,80023,gene_protein,NRSN2,NCBI,Gene
12950,23105,gene_protein,FSTL4,NCBI,Gene
12951,79651,gene_protein,RHBDF2,NCBI,Gene
12952,9437,gene_protein,NCR1,NCBI,Gene
12953,113402,gene_protein,SFT2D1,NCBI,Gene
12955,10500,gene_protein,SEMA6C,NCBI,Gene
12956,84524,gene_protein,ZC3H8,NCBI,Gene
12957,23365,gene_protein,ARHGEF12,NCBI,Gene
12958,53918,gene_protein,PELO,NCBI,Gene
12959,79177,gene_protein,ZNF576,NCBI,Gene
12960,337867,gene_protein,UBAC2,NCBI,Gene
12961,283229,gene_protein,CRACR2B,NCBI,Gene
12963,11273,gene_protein,ATXN2L,NCBI,Gene
12964,166929,gene_protein,SGMS2,NCBI,Gene
12967,11185,gene_protein,INMT,NCBI,Gene
12968,201254,gene_protein,CENPX,NCBI,Gene
12969,65987,gene_protein,KCTD14,NCBI,Gene
12970,340542,gene_protein,BEX5,NCBI,Gene
12972,171177,gene_protein,RHOV,NCBI,Gene
12974,57404,gene_protein,CYP20A1,NCBI,Gene
12975,55628,gene_protein,ZNF407,NCBI,Gene
12976,254394,gene_protein,MCM9,NCBI,Gene
12978,246,gene_protein,ALOX15,NCBI,Gene
12979,28568,gene_protein,TRBV19,NCBI,Gene
12980,64421,gene_protein,DCLRE1C,NCBI,Gene
12981,130617,gene_protein,ZFAND2B,NCBI,Gene
12982,80745,gene_protein,THUMPD2,NCBI,Gene
12983,51292,gene_protein,GMPR2,NCBI,Gene
12984,56101,gene_protein,PCDHGB5,NCBI,Gene
12985,11037,gene_protein,STON1,NCBI,Gene
12986,23660,gene_protein,ZKSCAN5,NCBI,Gene
12987,79632,gene_protein,FAM184A,NCBI,Gene
12989,7976,gene_protein,FZD3,NCBI,Gene
12990,90273,gene_protein,CEACAM21,NCBI,Gene
12991,84108,gene_protein,PCGF6,NCBI,Gene
12992,10239,gene_protein,AP3S2,NCBI,Gene
12993,4062,gene_protein,LY6H,NCBI,Gene
12994,155368,gene_protein,METTL27,NCBI,Gene
12995,252884,gene_protein,ZNF396,NCBI,Gene
12996,203102,gene_protein,ADAM32,NCBI,Gene
12998,440435,gene_protein,GPR179,NCBI,Gene
12999,8326,gene_protein,FZD9,NCBI,Gene
13000,55572,gene_protein,FOXRED1,NCBI,Gene
13001,199731,gene_protein,CADM4,NCBI,Gene
13003,5225,gene_protein,PGC,NCBI,Gene
13004,79840,gene_protein,NHEJ1,NCBI,Gene
13006,168002,gene_protein,DACT2,NCBI,Gene
13007,11333,gene_protein,PDAP1,NCBI,Gene
13008,84936,gene_protein,ZFYVE19,NCBI,Gene
13009,221981,gene_protein,THSD7A,NCBI,Gene
13011,154197,gene_protein,PNLDC1,NCBI,Gene
13012,83605,gene_protein,CCM2,NCBI,Gene
13013,79078,gene_protein,C1orf50,NCBI,Gene
13014,8929,gene_protein,PHOX2B,NCBI,Gene
13016,11044,gene_protein,TENT4A,NCBI,Gene
13017,115098,gene_protein,CCDC124,NCBI,Gene
13018,23025,gene_protein,UNC13A,NCBI,Gene
13019,220136,gene_protein,CFAP53,NCBI,Gene
13020,29901,gene_protein,SAC3D1,NCBI,Gene
13021,283849,gene_protein,EXOC3L1,NCBI,Gene
13022,84218,gene_protein,TBC1D3F,NCBI,Gene
13024,4987,gene_protein,OPRL1,NCBI,Gene
13025,80303,gene_protein,EFHD1,NCBI,Gene
13026,201305,gene_protein,SPNS3,NCBI,Gene
13027,129530,gene_protein,LYG1,NCBI,Gene
13029,84899,gene_protein,TMTC4,NCBI,Gene
13030,7581,gene_protein,ZNF33A,NCBI,Gene
13031,10463,gene_protein,SLC30A9,NCBI,Gene
13034,56655,gene_protein,POLE4,NCBI,Gene
13035,25925,gene_protein,ZNF521,NCBI,Gene
13036,9423,gene_protein,NTN1,NCBI,Gene
13038,85016,gene_protein,CFAP300,NCBI,Gene
13039,6006,gene_protein,RHCE,NCBI,Gene
13040,23767,gene_protein,FLRT3,NCBI,Gene
13041,89848,gene_protein,FCHSD1,NCBI,Gene
13042,339005,gene_protein,WHAMMP3,NCBI,Gene
13043,83481,gene_protein,EPPK1,NCBI,Gene
13044,146433,gene_protein,IL34,NCBI,Gene
13045,9122,gene_protein,SLC16A4,NCBI,Gene
13046,256471,gene_protein,MFSD8,NCBI,Gene
13047,27075,gene_protein,TSPAN13,NCBI,Gene
13048,9057,gene_protein,SLC7A6,NCBI,Gene
13049,28614,gene_protein,TRBV5-1,NCBI,Gene
13050,56130,gene_protein,PCDHB6,NCBI,Gene
13053,3126,gene_protein,HLA-DRB4,NCBI,Gene
13054,2300,gene_protein,FOXL1,NCBI,Gene
13055,245915,gene_protein,DEFB112,NCBI,Gene
13056,124626,gene_protein,ZPBP2,NCBI,Gene
13057,9840,gene_protein,TESPA1,NCBI,Gene
13059,340385,gene_protein,ZNF517,NCBI,Gene
13061,96459,gene_protein,FNIP1,NCBI,Gene
13062,4146,gene_protein,MATN1,NCBI,Gene
13063,285180,gene_protein,RUFY4,NCBI,Gene
13064,26049,gene_protein,FAM169A,NCBI,Gene
13065,122786,gene_protein,FRMD6,NCBI,Gene
13066,25794,gene_protein,FSCN2,NCBI,Gene
13068,124590,gene_protein,USH1G,NCBI,Gene
13069,28673,gene_protein,TRAV12-2,NCBI,Gene
13072,55317,gene_protein,AP5S1,NCBI,Gene
13073,1082,gene_protein,CGB3,NCBI,Gene
13075,28,gene_protein,ABO,NCBI,Gene
13077,10326,gene_protein,SIRPB1,NCBI,Gene
13078,2657,gene_protein,GDF1,NCBI,Gene
13079,121214,gene_protein,SDR9C7,NCBI,Gene
13080,51106,gene_protein,TFB1M,NCBI,Gene
13081,147372,gene_protein,CCBE1,NCBI,Gene
13082,85329,gene_protein,LGALS12,NCBI,Gene
13083,51540,gene_protein,SCLY,NCBI,Gene
13084,7057,gene_protein,THBS1,NCBI,Gene
13085,83894,gene_protein,TTC29,NCBI,Gene
13086,8572,gene_protein,PDLIM4,NCBI,Gene
13087,4065,gene_protein,LY75,NCBI,Gene
13088,8284,gene_protein,KDM5D,NCBI,Gene
13089,114785,gene_protein,MBD6,NCBI,Gene
13090,10407,gene_protein,SPAG11B,NCBI,Gene
13091,63920,gene_protein,ZBED8,NCBI,Gene
13093,119392,gene_protein,SFR1,NCBI,Gene
13094,124359,gene_protein,CDYL2,NCBI,Gene
13095,6702,gene_protein,SPRR2C,NCBI,Gene
13096,140881,gene_protein,DEFB129,NCBI,Gene
13098,10864,gene_protein,SLC22A7,NCBI,Gene
13099,160418,gene_protein,TMTC3,NCBI,Gene
13102,51805,gene_protein,COQ3,NCBI,Gene
13104,114049,gene_protein,BUD23,NCBI,Gene
13106,2262,gene_protein,GPC5,NCBI,Gene
13107,9909,gene_protein,DENND4B,NCBI,Gene
13108,254048,gene_protein,UBN2,NCBI,Gene
13109,5463,gene_protein,POU6F1,NCBI,Gene
13110,7380,gene_protein,UPK3A,NCBI,Gene
13112,84206,gene_protein,MEX3B,NCBI,Gene
13114,56103,gene_protein,PCDHGB2,NCBI,Gene
13115,1010,gene_protein,CDH12,NCBI,Gene
13116,10686,gene_protein,CLDN16,NCBI,Gene
13117,64900,gene_protein,LPIN3,NCBI,Gene
13118,388695,gene_protein,LYSMD1,NCBI,Gene
13120,730755,gene_protein,KRTAP2-3,NCBI,Gene
13121,286053,gene_protein,NSMCE2,NCBI,Gene
13122,3291,gene_protein,HSD11B2,NCBI,Gene
13123,83882,gene_protein,TSPAN10,NCBI,Gene
13125,2675,gene_protein,GFRA2,NCBI,Gene
13126,152573,gene_protein,SHISA3,NCBI,Gene
13128,90187,gene_protein,EMILIN3,NCBI,Gene
13129,57030,gene_protein,SLC17A7,NCBI,Gene
13130,203245,gene_protein,NAIF1,NCBI,Gene
13131,285753,gene_protein,CEP57L1,NCBI,Gene
13132,80325,gene_protein,ABTB1,NCBI,Gene
13134,9288,gene_protein,TAAR3P,NCBI,Gene
13135,4668,gene_protein,NAGA,NCBI,Gene
13137,64924,gene_protein,SLC30A5,NCBI,Gene
13139,51575,gene_protein,ESF1,NCBI,Gene
13140,132720,gene_protein,FAM241A,NCBI,Gene
13141,387836,gene_protein,CLEC2A,NCBI,Gene
13142,115399,gene_protein,LRRC56,NCBI,Gene
13143,222229,gene_protein,LRWD1,NCBI,Gene
13144,514,gene_protein,ATP5F1E,NCBI,Gene
13146,54954,gene_protein,FAM120C,NCBI,Gene
13148,83448,gene_protein,PUS7L,NCBI,Gene
13149,80835,gene_protein,TAS1R1,NCBI,Gene
13150,84162,gene_protein,KIAA1109,NCBI,Gene
13151,253827,gene_protein,MSRB3,NCBI,Gene
13152,10721,gene_protein,POLQ,NCBI,Gene
13153,79934,gene_protein,COQ8B,NCBI,Gene
13154,284086,gene_protein,NEK8,NCBI,Gene
13155,51012,gene_protein,PRELID3B,NCBI,Gene
13156,28559,gene_protein,TRBV28,NCBI,Gene
13158,85014,gene_protein,TMEM141,NCBI,Gene
13159,26084,gene_protein,ARHGEF26,NCBI,Gene
13160,384,gene_protein,ARG2,NCBI,Gene
13162,84282,gene_protein,RNF135,NCBI,Gene
13165,116135,gene_protein,LRRC3B,NCBI,Gene
13167,155061,gene_protein,ZNF746,NCBI,Gene
13169,3118,gene_protein,HLA-DQA2,NCBI,Gene
13170,148979,gene_protein,GLIS1,NCBI,Gene
13171,9473,gene_protein,THEMIS2,NCBI,Gene
13172,54920,gene_protein,DUS2,NCBI,Gene
13173,80164,gene_protein,PRR36,NCBI,Gene
13174,3067,gene_protein,HDC,NCBI,Gene
13177,80154,gene_protein,GOLGA2P10,NCBI,Gene
13178,28970,gene_protein,C11orf54,NCBI,Gene
13179,10402,gene_protein,ST3GAL6,NCBI,Gene
13180,347862,gene_protein,GATD1,NCBI,Gene
13181,55654,gene_protein,TMEM127,NCBI,Gene
13185,2646,gene_protein,GCKR,NCBI,Gene
13186,57580,gene_protein,PREX1,NCBI,Gene
13187,1033,gene_protein,CDKN3,NCBI,Gene
13188,57465,gene_protein,TBC1D24,NCBI,Gene
13189,221472,gene_protein,FGD2,NCBI,Gene
13192,23037,gene_protein,PDZD2,NCBI,Gene
13194,55357,gene_protein,TBC1D2,NCBI,Gene
13195,54664,gene_protein,TMEM106B,NCBI,Gene
13197,359787,gene_protein,DPPA3,NCBI,Gene
13201,653437,gene_protein,AQP12B,NCBI,Gene
13203,84722,gene_protein,PSRC1,NCBI,Gene
13204,56474,gene_protein,CTPS2,NCBI,Gene
13205,199,gene_protein,AIF1,NCBI,Gene
13206,64218,gene_protein,SEMA4A,NCBI,Gene
13207,84993,gene_protein,UBL7,NCBI,Gene
13208,79191,gene_protein,IRX3,NCBI,Gene
13209,81691,gene_protein,REXO5,NCBI,Gene
13210,79153,gene_protein,GDPD3,NCBI,Gene
